tract,trans_totals,estimate,moe,geometry
163,walked - black,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,taxi or other means - black,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,wfh - black,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,total - american indian/alaska native,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,car/van/truck - american indian/alaska native,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,car/van/truck - carpooled american indian/alaska native,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,public transportation - american indian/alaska native,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,walked - american indian/alaska native,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,taxi or other means - american indian/alaska native,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,wfh - american indian/alaska native,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,total - asian,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,car/van/truck - asian,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,car/van/truck - carpooled asian,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,public transportation - asian,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,walked - asian,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,taxi or other means - asian,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,wfh - asian,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,total - native hawaiian/other pacific,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,car/van/truck - native hawaiian/other pacific,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,car/van/truck - carpooled native hawaiian/other pacific,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,public transportation - native hawaiian/other pacific,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,walked - native hawaiian/other pacific,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
163,taxi or other means - native hawaiian/other pacific,0,12,"list(list(c(-78.8483, -78.84755, -78.845682, -78.845267, -78.844092, -78.843875, -78.844086, -78.841917, -78.839223, -78.83838, -78.830397, -78.829104, -78.824138, -78.816607, -78.814177, -78.814039, -78.814108, -78.814359, -78.81998, -78.821972, -78.82425, -78.825448, -78.823938, -78.825817, -78.824841, -78.825183, -78.827225, -78.830429, -78.833092, -78.837828, -78.840953, -78.842288, -78.842823, -78.849174, -78.8483, 42.867727, 42.868752, 42.869452, 42.870718, 42.874296, 42.874815, 42.877213, 
42.876841, 42.879293, 42.879127, 42.876057, 42.878129, 42.884851, 42.884796, 42.884788, 42.884095, 42.88083, 42.87991, 42.872059, 42.869243, 42.8688, 42.867141, 42.866573, 42.863411, 42.86196, 42.860386, 42.861055, 42.85979, 42.860527, 42.862558, 42.863333, 42.862723, 42.863134, 42.866932, 42.867727)))"
